source_id,ra,dec,parallax,phot_g_mean_mag,phot_rp_mean_mag,grvs_mag_nb_transits,teff_gspphot
4041796707965110144,266.1886950482184,-34.14513653793993,,20.643604,,,
4041796707965114880,266.18547132562685,-34.135815979809614,,19.885893,,,
4041796707965116288,266.1879388165636,-34.1473112688979,,19.354698,,,
4041796707965116416,266.1877228770427,-34.147222267760185,,19.861784,,,
4041796707965116544,266.18718002413715,-34.14717486063514,,20.351624,,,
4041796707965116672,266.1879417362329,-34.14746032928209,,19.05908,,,
4041796707965118592,266.18213960050116,-34.143609545643635,0.19770295384237632,19.17741,,,
4041796707968653312,266.19372127132164,-34.13623097841909,-0.08778817443110878,18.433653,17.172716,,
4041796707968653440,266.19352427228176,-34.136504541724776,,20.350077,,,
4041796707968656640,266.18771396184354,-34.134945163987275,,20.769478,,,
4041796707968657024,266.1905658258932,-34.13379355096057,,20.057007,18.438625,,
4041796707968657536,266.1895678974868,-34.13530455804073,-2.8390150629596977,20.018154,,,
4041796707968660224,266.1926393776694,-34.140504603901945,0.6575881790302103,19.022518,17.74377,,
4041796707968663168,266.17942543927404,-34.13819255463962,-2.5508412875515423,19.991386,18.355429,,
4041796707968868352,266.1862630460142,-34.144529687058466,,20.597515,,,
4041796737895240064,266.20452048014505,-34.12822285909157,-0.194697026905607,17.779774,16.568638,,
4041796737895243136,266.1960279131761,-34.12486990678516,,18.183252,,,
4041796737895769088,266.1990175406641,-34.12567160005228,0.6014948318314259,17.106596,16.04566,,4637.9854
4041796737895774976,266.20286193377274,-34.122075991926714,0.1573866885201946,16.57259,15.323239,,7798.574
4041820965839033216,266.69166880448927,-33.79011024808647,3.246367618461019,20.730373,19.913532,,
4041820965839034240,266.6812489914521,-33.79442014338675,,20.506302,,,
4041820965839035392,266.68852531746785,-33.78835676689954,0.9689515550062353,20.380594,18.88299,,
4041820965839035776,266.6818166531036,-33.79178383076078,,20.820086,19.160456,,
4041820965839036288,266.6804270524709,-33.79234567905204,1.0701997318851415,20.187143,18.829348,,
4041820965839037312,266.6837628982902,-33.7892722692113,0.9796990054875625,20.270643,18.928143,,
4041820965839037696,266.6819433563767,-33.78961474308215,,20.7127,19.344921,,
4041820965839038080,266.68579453809315,-33.78735621421593,0.3650787336281426,20.284382,19.070038,,
4041820965839038208,266.675547974849,-33.79280373434996,1.8459938207891775,20.78574,20.19519,,
4041820965839038336,266.6823337960205,-33.78890085475623,,21.045406,,,
4041820965839039744,266.6752514392442,-33.79214449154696,0.16012070064577225,20.70802,20.29872,,
4041820965839042176,266.68392515285376,-33.78507473794091,0.7831052008622279,20.231365,18.908901,,
4041820965839042816,266.683029120099,-33.785162219688026,6.885546414465644,20.785275,19.591766,,
5407272089468584704,152.56536861028673,-48.326232066181085,0.1589558642833736,18.017647,17.45918,,5122.1934
4041820965839042944,266.6787949134318,-33.78709357337609,,20.657827,19.172327,,
5407272089470933248,152.56609180973769,-48.32772000153341,,20.92904,20.100546,,
3435539254831864064,96.26586331489108,30.50707689415674,0.7022054641066774,17.079107,16.397465,,4605.8857
3435539254831864448,96.2614118894746,30.507962424856885,1.2093572487950741,19.85194,19.229046,,
3435539259125325824,96.25698355500158,30.512633277985866,2.082271965043706,20.274345,19.456985,,
3435539259125327360,96.25779480960243,30.507530180998252,-0.08184954743919019,20.266815,19.082808,,
3435539259127253248,96.25951204931945,30.514550566711172,0.2623175491521305,17.851055,17.223064,,4748.6895
3435539259127255296,96.26095874214514,30.50269065479397,0.7430438005769435,15.3853445,14.803602,,5748.5674
3435539259128338304,96.26993714135787,30.5057328074755,,20.676535,19.564291,,
3435539289191607168,96.27119711704398,30.513363929435812,-0.1927009717956865,18.766973,18.146078,,4682.2285
3435539289191607424,96.27485551022573,30.513184332823865,0.4357810108806933,17.147688,16.393507,,4875.022
3435539289191611904,96.26693830846683,30.51726344428744,1.189540933884359,15.723207,15.051378,,4945.504
3435539289191613824,96.27196598658156,30.521241053494975,0.32644335631538846,16.793472,16.227564,,5177.2134
3435539289191614720,96.27686061017964,30.522731315438055,0.5496475373318507,16.727564,16.035275,,5133.2114
3435539289191614848,96.27465009370964,30.52213261649596,1.021619148974387,19.32642,18.592926,,
3435539289191615872,96.27224580440001,30.524135469757297,0.19714677123686505,19.32454,18.766468,,
4041878857814044544,267.59052809914886,-33.673162728280666,2.171898051121834,19.91582,,,
4041878857814044800,267.5905982875767,-33.67089805058139,2.819425041427676,19.952246,19.725021,,
4041878857814045056,267.59073984170004,-33.67342057890002,,20.361021,,,
4041878857814045696,267.59081095395186,-33.66061873939011,,20.230745,,,
4041878857814046336,267.59105111424776,-33.66327040108201,,20.33626,19.243109,,
4041878857814047104,267.591187246897,-33.6594412180813,,20.53543,,,
4041878857814047616,267.59150403249146,-33.66005474228805,-0.9509010749919045,19.627321,18.0774,,
4041878857814048768,267.5915945825202,-33.66059355945176,-4.75977152900035,20.070597,,,
4041878857814048896,267.59162091189324,-33.659124416609245,,20.44622,,,
4041878857814050304,267.59211252212305,-33.66593131770123,,19.882626,,,
4041878857814051456,267.59235066185016,-33.66004854263487,5.855419640838612,19.762072,18.192005,,
4041878857814051968,267.5925961699638,-33.668461856672515,,19.900742,,,
4041878857814052480,267.59261260149367,-33.66140263003254,,20.028585,,,
4041878857814052608,267.59261038836456,-33.65924565515058,,20.122019,19.148462,,
4041878857814052736,267.5925089186447,-33.65833949326512,,20.363197,,,
4041878857814052992,267.59266921524824,-33.6691904889026,,20.14138,,,
4041878857814053632,267.5925940276978,-33.65950429890564,,20.94853,,,
4041878857814054656,267.59325892157125,-33.66121860023673,,20.224371,,,
4041878857814054912,267.5934260512826,-33.666025160779554,,20.080938,,,
4041878857814056960,267.5940486528362,-33.66587235109606,,20.377613,,,
4041878857814057088,267.59419800913594,-33.6644085904979,,20.088978,19.15773,,
5328561556720544256,133.94391311585875,-47.98812442976875,0.44865851871416074,20.56908,19.695751,,
5328561556720570240,133.95103854787655,-47.991501536688084,-0.6992450247688491,20.625803,,,
5328561556728008192,133.94151493338717,-47.978409018114355,0.3941140537868497,16.572687,15.584367,,9247.542
5328561556728008832,133.9437507461675,-47.97645257392257,-0.035127466442568644,14.865158,14.004033,,6996.696
5328561556728009216,133.94638772838874,-47.97342514485467,1.1267579628890922,16.076847,15.1732235,,5110.318
5328561556728010624,133.9498914338889,-47.97108261206347,-1.1050577143096105,20.469345,19.375069,,
5328561556728014464,133.9583586529491,-47.980130135184496,1.245687165230296,14.168691,13.532661,22,5908.195
5407100149035356160,151.3453299173772,-48.79783073203415,0.2797358628456315,19.542124,18.838068,,
5328561586784524672,133.9610397342872,-47.97635921166792,0.15018021057736314,19.219349,18.15155,,
5407100149035358720,151.35246632102363,-48.80503463646643,0.7022250753658,18.139742,17.158485,,4492.551
5328561586784528128,133.9669602323008,-47.97465567136945,-0.261051030763903,19.736805,18.571674,,
5407100149035360384,151.35392375987817,-48.79694908916556,-0.0332819550731413,19.14527,18.384155,,
5328561586784539264,133.96402215376776,-47.970831433063196,-0.2485926892642929,19.922724,18.767403,,
5407100149035368064,151.35606282983136,-48.794963473873494,2.1268604206738204,18.99416,17.762585,,3439.216
4041834366192811264,266.6088119747414,-33.65999532523363,0.4460829457278468,18.066128,16.816824,,4599.1597
4041834366192817024,266.6070342133031,-33.660746980776274,-0.19970235469577097,18.763306,,,
4041834366192822528,266.60060061952703,-33.66654802270788,,20.061378,,,
4041834366192827136,266.60350860131695,-33.66210986836988,,20.778578,,,
4041834366192827264,266.60380494866575,-33.661463530713924,,20.771282,,,
4041834366192835584,266.6058165283927,-33.65949156909833,-2.0311775067928046,19.401876,18.080683,,
4041834366192837888,266.59996152871923,-33.66402393355077,0.13837959189258062,17.366411,16.18682,,5070.6523
4041834366192839040,266.6043667534198,-33.660299126241654,0.049174372327346776,17.272802,16.377293,,5364.6074
4041834366192840448,266.59628294717805,-33.666704394114525,0.6067345443354581,18.996408,17.964642,,3555.215
4041834366192840576,266.59631476866446,-33.666496713249835,,20.886711,,,
4041834366192845952,266.605055735185,-33.65880685732331,0.3028880292413965,18.603409,17.435621,,4131.9644
4041834366192847872,266.605483927945,-33.657706182274445,0.4151806249855298,18.72566,,,
4041834366192849664,266.60140513120365,-33.661211713973124,,20.36719,19.297909,,
4041834366192849792,266.59787914578544,-33.663280399382764,0.44910170820635503,19.344519,,,
3436666670861356544,92.12797135846061,29.173546828103127,0.14436144655083974,20.381329,19.282309,,
4041834366192849920,266.5988616456667,-33.66401181588886,,20.659502,,,
3436666670862904960,92.12861360973496,29.171124237340727,,20.671305,19.35128,,
5328047535033694464,130.73501995667786,-50.226161872245925,0.0010193344070378169,20.421415,19.440117,,
5328047535033695616,130.73646654934117,-50.22463253512103,-0.7304836450765273,20.55266,19.39455,,
5328047535044808832,130.72709877187864,-50.221969941769395,0.45138125299285564,16.5433,15.667052,,
5328047535044820352,130.73897703666196,-50.226850205329896,0.06792186709388817,18.520475,17.63073,,4645.2476
5328047535048238848,130.73025571011178,-50.220001759006145,0.29422648694668585,19.555433,18.59922,,
5328047535048239872,130.73686419246673,-50.22674485938923,-2.33426615005319,18.948982,17.668318,,4223.7163
5328047565097196800,130.74455504910625,-50.221720674089966,0.47318377443095694,17.205091,16.352455,,5610.838
5328047565097353472,130.73412312535095,-50.21520160125463,-0.03251814010318768,19.079744,18.144762,,
5328047565097353856,130.744904757921,-50.21439098160838,0.40908033557890816,19.179585,18.307425,,
5328047565097355520,130.74322397841252,-50.211378957109694,0.06568693622436389,18.71956,17.772135,,4663.0
199964851146556288,73.43615731981166,39.86925878852381,-3.1802848758046935,20.787277,20.345179,,
5328047565099351936,130.7432211852426,-50.20292552322935,0.016374978296421427,18.827663,17.919102,,3664.5117
5328047569393403392,130.736264341447,-50.20873186195156,0.10642470236158852,20.471523,19.338684,,
199964851146557184,73.43680094541926,39.87246629121108,,20.980026,20.167368,,
199964851147889152,73.43335906882217,39.864280781640254,,21.026009,19.89482,,
3434955207998292992,99.2966004889425,30.27991656157828,2.563392004604451,12.490854,11.992316,10,5607.063
3434955212292534528,99.30419079851319,30.288595906074658,2.4840955181362827,20.644522,19.574097,,
3434955242358241664,99.31428953328474,30.288407983442465,0.6516695365741033,18.260565,17.333601,,3754.5923
3434955242358246144,99.32239607030573,30.293863157551456,1.168490972616049,18.601088,17.521444,,3391.0688
3434955246651383424,99.31491689524778,30.287814279245513,-0.5136074504363594,20.006115,19.31463,,
3434955246652270720,99.31370917958284,30.297590345059547,1.7584368865474316,20.439747,19.597485,,
